FIL2,HAL2
Pahal.1G139100,PhHAL.1G135600
Pahal.1G139500,PhHAL.1G142600
Pahal.1G140600,PhHAL.1G138300
Pahal.1G140700,PhHAL.1G138400
Pahal.1G140800,PhHAL.1G138500
Pahal.1G140900,NA
Pahal.1G141000,PhHAL.1G138600
Pahal.1G141100,PhHAL.1G138900
Pahal.1G141200,NA
Pahal.1G141900,PhHAL.1G139700
Pahal.1G142000,NA
Pahal.1G142100,NA
Pahal.1G142700,PhHAL.1G140500
Pahal.1G143300,PhHAL.1G194900
Pahal.1G144200,PhHAL.1G132900
Pahal.1G144900,NA
Pahal.1G145000,PhHAL.1G132200
Pahal.1G145500,PhHAL.1G157800
Pahal.1G145600,PhHAL.1G157700
Pahal.1G145700,PhHAL.1G157600
Pahal.1G145800,PhHAL.1G157500
Pahal.1G145900,PhHAL.1G157400
Pahal.1G147500,PhHAL.1G141500
Pahal.1G147700,PhHAL.1G138100
Pahal.1G147800,PhHAL.1G137900
Pahal.1G147900,PhHAL.1G138000
Pahal.1G148000,PhHAL.1G137800
Pahal.1G148100,PhHAL.1G137300
Pahal.1G148700,PhHAL.1G136400
Pahal.1G148800,PhHAL.1G136200
Pahal.1G149100,PhHAL.1G144200
Pahal.1G150100,PhHAL.1G144800
Pahal.1G150400,PhHAL.1G145000
Pahal.1G150600,PhHAL.1G145400
Pahal.1G150800,PhHAL.1G146700
Pahal.1G150900,PhHAL.1G146600
Pahal.1G151000,PhHAL.1G146500
Pahal.1G151100,NA
Pahal.1G151200,PhHAL.1G146300
Pahal.1G151300,PhHAL.1G146000
Pahal.1G151400,PhHAL.5G186800
Pahal.1G151500,PhHAL.1G146800
Pahal.1G151600,PhHAL.1G146900
Pahal.1G151700,NA
Pahal.1G152600,PhHAL.1G147500
Pahal.1G152700,NA
Pahal.1G153200,PhHAL.1G147600
Pahal.1G153400,PhHAL.1G148300
Pahal.1G153500,PhHAL.1G148400
Pahal.1G153600,PhHAL.1G148500
Pahal.1G154000,PhHAL.1G149100
Pahal.1G154500,PhHAL.1G149200
Pahal.1G154600,PhHAL.1G149300
Pahal.1G156100,PhHAL.1G149900
Pahal.1G157200,NA
Pahal.1G158100,PhHAL.1G150300
Pahal.1G159600,NA
Pahal.1G159800,PhHAL.1G151300
Pahal.1G160000,PhHAL.1G151400
Pahal.1G160200,PhHAL.1G151500
Pahal.1G160400,PhHAL.1G151600
Pahal.1G160500,PhHAL.1G151800
Pahal.1G160600,PhHAL.1G153200
Pahal.1G160700,PhHAL.1G153300
Pahal.1G160800,PhHAL.1G153400
Pahal.1G162500,NA
Pahal.1G163200,PhHAL.1G154200
Pahal.1G164000,PhHAL.1G155600
Pahal.1G164100,PhHAL.1G155500
Pahal.1G164200,PhHAL.1G155300
Pahal.1G167800,PhHAL.1G156200
Pahal.1G168100,PhHAL.1G156300
Pahal.1G168200,PhHAL.1G156400
Pahal.1G169600,PhHAL.1G163400
Pahal.1G169700,PhHAL.1G163500
Pahal.1G170000,NA
Pahal.1G170100,PhHAL.1G159600
Pahal.1G170200,PhHAL.1G159700
Pahal.1G170600,PhHAL.1G160600
Pahal.1G170700,PhHAL.1G160700
Pahal.1G170800,PhHAL.1G160800
Pahal.1G170900,PhHAL.1G161000
Pahal.1G171000,PhHAL.1G161100
Pahal.1G171500,PhHAL.1G162100
Pahal.1G171800,PhHAL.1G163600
Pahal.1G172000,PhHAL.1G163900
Pahal.1G172100,PhHAL.1G164000
Pahal.1G173100,PhHAL.1G164200
Pahal.1G173500,NA
Pahal.1G173600,PhHAL.1G213800
Pahal.1G173900,PhHAL.1G164700
Pahal.1G174000,NA
Pahal.1G174100,PhHAL.1G164900
Pahal.1G174300,PhHAL.1G165000
Pahal.1G175100,NA
Pahal.1G175600,NA
Pahal.1G175800,NA
Pahal.1G176100,PhHAL.1G166400
Pahal.1G176200,PhHAL.1G166500
Pahal.1G176300,PhHAL.1G166600
Pahal.1G176500,PhHAL.1G166800
Pahal.1G176700,NA
Pahal.1G176800,PhHAL.1G167100
Pahal.1G178500,PhHAL.1G167500
Pahal.1G179000,NA
Pahal.1G179100,PhHAL.1G168100
Pahal.1G179200,NA
Pahal.1G179300,PhHAL.1G168300
Pahal.1G179500,PhHAL.1G168400
Pahal.1G179600,PhHAL.1G168500
Pahal.1G179700,PhHAL.1G168600
Pahal.1G180300,PhHAL.1G169000
Pahal.1G180600,PhHAL.1G169100
Pahal.1G181300,NA
Pahal.1G181500,PhHAL.1G170600
Pahal.1G181600,PhHAL.1G170700
Pahal.1G181900,NA
Pahal.1G182300,PhHAL.1G171200
Pahal.1G182400,PhHAL.1G171300
Pahal.1G182500,PhHAL.1G171400
Pahal.1G183600,PhHAL.1G171600
Pahal.1G183900,PhHAL.1G172100
Pahal.1G184100,NA
Pahal.1G184500,PhHAL.1G172400
Pahal.1G184700,PhHAL.1G216900
Pahal.1G184800,PhHAL.1G216800
Pahal.1G186400,PhHAL.1G221400
Pahal.1G186500,PhHAL.1G221500
Pahal.1G187300,PhHAL.7G004200
Pahal.1G187400,NA
Pahal.1G187900,PhHAL.1G227900
Pahal.1G189300,PhHAL.1G172800
Pahal.1G189400,PhHAL.1G173500
Pahal.1G189500,PhHAL.1G173600
Pahal.1G189600,PhHAL.1G173700
Pahal.1G190100,NA
Pahal.1G191400,PhHAL.1G176000
Pahal.1G192400,PhHAL.1G177200
Pahal.1G192500,PhHAL.7G126200
Pahal.1G192600,PhHAL.1G177500
Pahal.1G192800,PhHAL.1G177600
Pahal.1G193000,PhHAL.1G177700
Pahal.1G193200,PhHAL.1G177900
Pahal.1G193400,PhHAL.1G178100
Pahal.1G195000,PhHAL.1G179100
Pahal.1G195500,PhHAL.9G628000
Pahal.1G195700,PhHAL.1G179600
Pahal.1G195800,NA
Pahal.1G195900,PhHAL.1G179900
Pahal.1G196000,PhHAL.1G180000
Pahal.1G196100,NA
Pahal.1G197200,NA
Pahal.1G197300,PhHAL.1G224600
Pahal.1G197800,PhHAL.1G180300
Pahal.1G197900,PhHAL.1G180400
Pahal.1G198200,PhHAL.1G180500
Pahal.1G199200,PhHAL.1G182400
Pahal.1G200200,NA
Pahal.1G200400,PhHAL.1G183900
Pahal.1G200800,PhHAL.1G184700
Pahal.1G201300,PhHAL.1G185500
Pahal.1G201400,NA
Pahal.1G201500,NA
Pahal.1G203800,PhHAL.1G187300
Pahal.1G204000,PhHAL.9G095700
Pahal.1G204600,PhHAL.1G188200
Pahal.1G204700,PhHAL.1G188300
Pahal.1G204800,PhHAL.1G188800
Pahal.1G204900,PhHAL.1G188900
Pahal.1G206000,PhHAL.1G189900
Pahal.1G206300,PhHAL.1G190300
Pahal.1G206400,PhHAL.1G190400
Pahal.1G207500,PhHAL.1G191600
Pahal.1G207700,PhHAL.1G191700
Pahal.1G208300,PhHAL.1G193100
Pahal.1G208600,PhHAL.1G193200
Pahal.1G208700,PhHAL.1G193300
Pahal.1G209100,PhHAL.1G193800
Pahal.1G209200,PhHAL.1G193900
Pahal.1G210800,PhHAL.1G195100
Pahal.1G211000,PhHAL.3G372900
Pahal.1G211100,PhHAL.1G196100
Pahal.1G211200,PhHAL.1G196300
Pahal.1G211300,PhHAL.1G196400
Pahal.1G211400,PhHAL.1G196700
Pahal.1G211500,PhHAL.1G196800
Pahal.1G211900,PhHAL.1G197100
Pahal.1G212200,PhHAL.1G197700
Pahal.1G212300,PhHAL.1G197800
Pahal.1G214200,PhHAL.1G198500
Pahal.1G214300,NA
Pahal.1G214500,PhHAL.1G199100
Pahal.1G216100,PhHAL.1G161700
Pahal.1G217200,NA
Pahal.1G217800,PhHAL.1G204700
Pahal.1G218300,PhHAL.1G205600
Pahal.1G220100,PhHAL.1G207300
Pahal.1G220200,PhHAL.1G207400
Pahal.1G223300,PhHAL.1G209900
Pahal.1G223400,PhHAL.1G210000
Pahal.1G223500,NA
Pahal.1G224300,PhHAL.1G215000
Pahal.1G224400,PhHAL.1G215100
Pahal.1G224900,PhHAL.1G215300
Pahal.1G226600,PhHAL.1G218500
Pahal.1G227900,PhHAL.1G213600
Pahal.1G228300,PhHAL.1G219300
Pahal.1G229300,PhHAL.1G221900
Pahal.1G229400,PhHAL.1G222000
Pahal.1G229700,PhHAL.1G222100
Pahal.1G230500,NA
Pahal.1G230600,PhHAL.1G222500
Pahal.1G230700,PhHAL.1G222600
Pahal.1G230800,PhHAL.1G222700
Pahal.1G230900,PhHAL.1G222800
Pahal.1G231000,PhHAL.1G222900
Pahal.1G231100,PhHAL.1G223000
Pahal.1G231200,PhHAL.1G223100
Pahal.1G231600,PhHAL.1G226300
Pahal.1G233600,PhHAL.1G228700
Pahal.1G234300,PhHAL.1G229400
Pahal.1G234500,NA
Pahal.1G234600,NA
Pahal.1G234700,NA
Pahal.1G234900,PhHAL.1G229700
Pahal.1G235000,NA
Pahal.1G235100,NA
Pahal.1G235300,PhHAL.1G230800
Pahal.1G235400,PhHAL.1G230700
Pahal.1G235600,PhHAL.1G230200
Pahal.1G235700,PhHAL.1G230100
Pahal.1G235900,PhHAL.1G230900
Pahal.1G236100,PhHAL.1G231400
Pahal.1G236500,NA
Pahal.1G236600,PhHAL.1G232000
Pahal.1G236700,PhHAL.1G232100
Pahal.1G236800,PhHAL.1G232500
Pahal.1G236900,PhHAL.1G232600
Pahal.1G237100,PhHAL.1G232800
Pahal.1G237200,PhHAL.1G232900
Pahal.1G237800,NA
Pahal.1G238000,NA
Pahal.1G238100,PhHAL.2G348100
Pahal.1G238200,PhHAL.1G233000
Pahal.1G238300,NA
Pahal.1G238400,PhHAL.1G233200
Pahal.1G238500,NA
Pahal.1G238600,PhHAL.1G233600
Pahal.1G238700,PhHAL.1G233700
Pahal.1G238800,PhHAL.1G233800
Pahal.1G238900,PhHAL.1G234000
Pahal.1G239200,PhHAL.1G234100
Pahal.1G239300,PhHAL.1G234200
Pahal.1G239500,NA
Pahal.1G240200,PhHAL.1G234400
Pahal.1G240300,PhHAL.1G234500
Pahal.1G240400,PhHAL.1G234600
Pahal.1G240600,PhHAL.1G234800
Pahal.1G240900,PhHAL.1G234900
Pahal.1G241100,PhHAL.1G235100
Pahal.1G241200,PhHAL.1G235500
Pahal.1G241300,PhHAL.1G235600
Pahal.1G241400,PhHAL.1G235700
Pahal.1G241500,PhHAL.1G235800
Pahal.1G241600,PhHAL.1G235900
Pahal.1G241900,PhHAL.1G236100
Pahal.1G242000,PhHAL.1G236200
Pahal.1G242100,PhHAL.1G236300
Pahal.1G242200,PhHAL.1G236400
Pahal.1G242400,PhHAL.1G236600
Pahal.1G242600,PhHAL.1G236700
Pahal.1G242700,PhHAL.1G236800
Pahal.1G242800,PhHAL.1G236900
Pahal.1G242900,NA
Pahal.1G243400,PhHAL.1G237400
Pahal.1G243500,PhHAL.1G237500
Pahal.1G243600,PhHAL.1G237600
Pahal.1G243700,PhHAL.1G238100
Pahal.1G243800,PhHAL.1G238200
Pahal.1G243900,PhHAL.1G238300
Pahal.1G244300,PhHAL.1G239200
Pahal.1G244400,PhHAL.1G239400
Pahal.1G244500,PhHAL.1G239500
Pahal.1G244800,PhHAL.1G239800
Pahal.1G244900,NA
Pahal.1G245000,PhHAL.1G240100
Pahal.1G245200,PhHAL.1G240200
Pahal.1G245400,PhHAL.1G240400
Pahal.1G245500,PhHAL.1G240500
Pahal.1G245600,PhHAL.1G240600
Pahal.1G246000,PhHAL.1G240800
Pahal.1G246100,PhHAL.1G241000
Pahal.1G246300,PhHAL.1G241200
Pahal.1G246500,PhHAL.1G241300
Pahal.1G246600,PhHAL.1G241400
Pahal.1G246800,PhHAL.1G241600
Pahal.1G246900,PhHAL.1G241900
Pahal.1G247000,PhHAL.1G242000
Pahal.1G247200,PhHAL.1G242100
Pahal.1G247900,PhHAL.1G242700
Pahal.1G248400,NA
Pahal.1G248700,PhHAL.1G243100
Pahal.1G248800,PhHAL.1G243200
Pahal.1G249200,PhHAL.1G243700
Pahal.1G249300,PhHAL.1G243800
Pahal.1G249400,PhHAL.1G243900
Pahal.1G249600,PhHAL.1G244000
Pahal.1G249800,PhHAL.1G244500
Pahal.1G249900,PhHAL.1G244600
Pahal.1G250000,PhHAL.1G244700
Pahal.1G250100,PhHAL.1G244800
Pahal.1G250200,PhHAL.1G244900
Pahal.1G250300,PhHAL.1G245000
Pahal.1G250700,PhHAL.1G245600
Pahal.1G250800,PhHAL.1G245700
Pahal.1G250900,PhHAL.1G245800
Pahal.1G251000,PhHAL.1G245900
Pahal.1G251100,PhHAL.1G246000
Pahal.1G251200,PhHAL.1G246100
Pahal.1G251300,PhHAL.1G246200
Pahal.1G251400,PhHAL.1G246400
Pahal.1G251500,PhHAL.1G246500
Pahal.1G251600,NA
Pahal.1G251700,PhHAL.1G246600
Pahal.1G251800,PhHAL.1G246700
Pahal.1G251900,PhHAL.1G246800
Pahal.1G252000,PhHAL.1G246900
Pahal.1G252200,PhHAL.1G247200
Pahal.1G252300,PhHAL.1G247700
Pahal.1G252400,PhHAL.1G247800
Pahal.1G252500,PhHAL.1G247900
Pahal.1G252600,PhHAL.1G248000
Pahal.1G252700,PhHAL.1G248100
Pahal.1G252900,PhHAL.1G248400
Pahal.1G253000,PhHAL.1G248500
Pahal.1G253100,PhHAL.1G248600
Pahal.1G253200,NA
Pahal.1G253300,PhHAL.1G248800
Pahal.1G253700,PhHAL.1G249000
Pahal.1G253800,PhHAL.1G249100
Pahal.1G253900,NA
Pahal.1G254200,PhHAL.1G249600
Pahal.1G254300,PhHAL.1G249700
Pahal.1G254400,PhHAL.1G249800
Pahal.1G254500,PhHAL.1G249900
Pahal.1G254800,PhHAL.1G250000
Pahal.1G254900,PhHAL.1G250100
Pahal.1G255000,PhHAL.1G250200
Pahal.1G255100,PhHAL.1G250300
Pahal.1G255300,PhHAL.1G250500
Pahal.1G255400,PhHAL.1G250600
Pahal.1G255500,PhHAL.1G250700
Pahal.1G255600,PhHAL.1G250900
Pahal.1G255700,PhHAL.1G251000
Pahal.1G255800,PhHAL.1G251100
Pahal.1G256000,PhHAL.1G251300
Pahal.1G256100,PhHAL.1G251400
Pahal.1G256200,PhHAL.1G251500
Pahal.1G256500,PhHAL.1G251600
Pahal.1G256600,NA
Pahal.1G256700,PhHAL.1G251700
Pahal.1G256900,PhHAL.1G251900
Pahal.1G257000,PhHAL.1G252000
Pahal.1G257200,PhHAL.1G252400
Pahal.1G257300,PhHAL.1G252500
Pahal.1G258000,PhHAL.1G253100
Pahal.1G258100,PhHAL.1G253200
Pahal.1G258200,PhHAL.1G253300
Pahal.1G258300,PhHAL.1G253400
Pahal.1G258400,PhHAL.1G253500
Pahal.1G258500,PhHAL.1G253600
Pahal.1G258600,PhHAL.1G253700
Pahal.1G258700,PhHAL.1G253800
Pahal.1G258800,PhHAL.1G253900
Pahal.1G258900,NA
Pahal.1G259100,PhHAL.1G255000
Pahal.1G259200,PhHAL.1G255100
Pahal.1G259300,PhHAL.1G255300
Pahal.1G259400,PhHAL.1G255400
Pahal.1G259900,PhHAL.1G255600
Pahal.1G260000,PhHAL.1G255700
Pahal.1G260100,PhHAL.1G255800
Pahal.1G260200,PhHAL.1G255900
Pahal.1G260300,PhHAL.1G256100
Pahal.1G260400,PhHAL.1G256200
Pahal.1G260500,PhHAL.1G256300
Pahal.1G260600,PhHAL.1G256400
Pahal.1G260700,PhHAL.1G256500
Pahal.1G260800,NA
Pahal.1G260900,PhHAL.1G256700
Pahal.1G261000,PhHAL.1G256800
Pahal.1G261200,PhHAL.1G257000
Pahal.1G261300,PhHAL.1G257100
Pahal.1G261400,PhHAL.1G257200
Pahal.1G261500,PhHAL.1G257300
Pahal.1G262100,PhHAL.1G257900
Pahal.1G262200,PhHAL.1G258100
Pahal.1G262300,PhHAL.1G258200
Pahal.1G262700,PhHAL.1G258600
Pahal.1G262800,PhHAL.1G258700
Pahal.1G262900,PhHAL.1G258800
Pahal.1G263000,PhHAL.1G258900
Pahal.1G263300,PhHAL.1G259200
Pahal.1G263400,PhHAL.1G259300
Pahal.1G263500,PhHAL.1G259400
Pahal.1G263600,PhHAL.1G259500
Pahal.1G263700,PhHAL.1G259700
Pahal.1G263800,PhHAL.1G259800
Pahal.1G263900,PhHAL.1G259900
Pahal.1G264000,NA
Pahal.1G264100,PhHAL.1G260100
Pahal.1G264200,PhHAL.1G260200
Pahal.1G264300,PhHAL.1G260300
Pahal.1G264700,PhHAL.1G260700
Pahal.1G264800,PhHAL.1G260800
Pahal.1G265000,PhHAL.1G260900
Pahal.1G265100,PhHAL.1G261000
Pahal.1G265200,PhHAL.1G261100
Pahal.1G265300,PhHAL.1G261200
Pahal.1G265400,PhHAL.1G261300
Pahal.1G265500,PhHAL.1G261400
Pahal.1G265600,PhHAL.1G261500
Pahal.1G265700,PhHAL.1G261600
Pahal.1G265800,PhHAL.1G261700
Pahal.1G265900,PhHAL.1G261800
Pahal.1G266000,PhHAL.1G261900
Pahal.1G266100,PhHAL.1G262000
Pahal.1G266200,PhHAL.1G262100
Pahal.1G266400,PhHAL.1G262300
Pahal.1G266500,PhHAL.1G262400
Pahal.1G266600,PhHAL.1G262500
Pahal.1G266700,PhHAL.1G262600
Pahal.1G266800,PhHAL.1G262700
Pahal.1G266900,PhHAL.1G262800
Pahal.1G267200,PhHAL.1G263000
Pahal.1G267300,PhHAL.1G263100
Pahal.1G267600,PhHAL.1G263200
Pahal.1G267700,PhHAL.1G263300
Pahal.1G267800,PhHAL.1G263400
Pahal.1G268000,PhHAL.1G263500
Pahal.1G268200,PhHAL.1G263700
Pahal.1G268300,PhHAL.1G263800
Pahal.1G268400,PhHAL.1G263900
Pahal.1G268500,PhHAL.1G264000
Pahal.1G268600,PhHAL.1G264100
Pahal.1G268700,PhHAL.1G264200
Pahal.1G268800,PhHAL.1G264300
Pahal.1G269000,PhHAL.1G264500
Pahal.1G269100,PhHAL.1G264600
Pahal.1G269300,PhHAL.1G264700
Pahal.1G269400,PhHAL.1G264800
Pahal.1G269500,PhHAL.1G264900
Pahal.1G269600,PhHAL.1G265000
Pahal.1G269700,PhHAL.1G265100
Pahal.1G270100,PhHAL.1G265300
Pahal.1G270200,PhHAL.1G265400
Pahal.1G270400,NA
Pahal.1G270600,PhHAL.1G265800
Pahal.1G270700,PhHAL.1G265900
Pahal.1G270800,PhHAL.1G266000
Pahal.1G270900,PhHAL.1G266200
Pahal.1G271100,PhHAL.1G266400
Pahal.1G271200,PhHAL.1G266500
Pahal.1G271400,PhHAL.1G266600
Pahal.1G271500,PhHAL.1G266800
Pahal.1G271600,PhHAL.1G266900
Pahal.1G271700,PhHAL.1G267000
Pahal.1G271900,PhHAL.1G267100
Pahal.1G272000,PhHAL.1G267200
Pahal.1G272100,PhHAL.1G267300
Pahal.1G272200,PhHAL.1G267400
Pahal.1G272300,PhHAL.1G267500
Pahal.1G272400,PhHAL.1G267600
Pahal.1G272500,PhHAL.1G267700
Pahal.1G272600,PhHAL.1G267800
Pahal.1G272700,NA
Pahal.1G272900,PhHAL.1G268100
Pahal.1G273100,PhHAL.1G268300
Pahal.1G273400,PhHAL.1G268900
Pahal.1G273500,NA
Pahal.1G273600,NA
Pahal.1G273900,PhHAL.1G269100
Pahal.1G274000,PhHAL.1G269200
Pahal.1G274200,PhHAL.1G269400
Pahal.1G274300,PhHAL.1G269700
Pahal.1G274400,PhHAL.1G269800
Pahal.1G274500,PhHAL.1G269900
Pahal.1G274600,PhHAL.1G270000
Pahal.1G274700,PhHAL.1G270200
Pahal.1G274800,PhHAL.1G270300
Pahal.1G274900,PhHAL.1G270400
Pahal.1G275000,PhHAL.1G270500
Pahal.1G275100,PhHAL.1G270600
Pahal.1G275200,PhHAL.1G270700
Pahal.1G275300,PhHAL.1G270800
Pahal.1G275400,PhHAL.1G270900
Pahal.1G275500,NA
Pahal.1G275600,PhHAL.1G271000
Pahal.1G275700,PhHAL.1G271100
Pahal.1G275800,NA
Pahal.1G276200,NA
Pahal.1G276300,PhHAL.1G271200
Pahal.1G276500,PhHAL.1G271300
Pahal.1G276700,PhHAL.1G271500
Pahal.1G276900,PhHAL.1G271700
Pahal.1G277000,PhHAL.1G271800
Pahal.1G277100,PhHAL.1G271900
Pahal.1G277200,PhHAL.1G272000
Pahal.1G277300,PhHAL.1G272100
Pahal.1G277400,PhHAL.1G272200
Pahal.1G277500,PhHAL.1G272300
Pahal.1G277600,PhHAL.1G272400
Pahal.1G277700,PhHAL.1G272500
Pahal.1G277800,PhHAL.1G272600
Pahal.1G277900,PhHAL.1G272700
Pahal.1G278100,PhHAL.1G272900
Pahal.1G278200,PhHAL.1G273100
Pahal.1G278300,PhHAL.1G273200
Pahal.1G278500,PhHAL.1G273400
Pahal.1G278600,PhHAL.1G273500
Pahal.1G278700,NA
Pahal.1G278800,PhHAL.1G273600
Pahal.1G278900,PhHAL.1G273700
Pahal.1G279000,PhHAL.1G273800
Pahal.1G279100,PhHAL.1G273900
Pahal.1G279200,PhHAL.1G274100
Pahal.1G279400,PhHAL.1G274300
Pahal.1G279500,PhHAL.1G274400
Pahal.1G279600,PhHAL.1G274500
Pahal.1G279800,PhHAL.1G274700
Pahal.1G279900,PhHAL.1G274900
Pahal.1G280000,PhHAL.1G275000
Pahal.1G280400,PhHAL.1G275200
Pahal.1G280500,PhHAL.1G275300
Pahal.1G280600,PhHAL.1G275400
Pahal.1G280700,NA
Pahal.1G280800,PhHAL.1G275500
Pahal.1G280900,PhHAL.1G275600
Pahal.1G281000,NA
Pahal.1G281100,PhHAL.1G275700
Pahal.1G281600,PhHAL.1G276200
Pahal.1G281700,PhHAL.1G276300
Pahal.1G281800,PhHAL.1G276400
Pahal.1G282000,PhHAL.1G276500
Pahal.1G282100,PhHAL.1G276700
Pahal.1G282300,NA
Pahal.1G282500,PhHAL.1G277000
Pahal.1G282600,PhHAL.1G277100
Pahal.1G282800,PhHAL.1G277300
Pahal.1G282900,PhHAL.1G277400
Pahal.1G283000,PhHAL.1G277500
Pahal.1G283100,PhHAL.1G277600
Pahal.1G283200,PhHAL.1G277700
Pahal.1G283300,PhHAL.1G277800
Pahal.1G283400,PhHAL.1G277900
Pahal.1G283500,PhHAL.1G278000
Pahal.1G283800,PhHAL.1G278200
Pahal.1G283900,PhHAL.1G278300
Pahal.1G284000,PhHAL.1G278400
Pahal.1G284100,PhHAL.1G278500
Pahal.1G284200,PhHAL.1G278600
Pahal.1G284300,PhHAL.1G278700
Pahal.1G284400,PhHAL.1G278800
Pahal.1G284500,PhHAL.1G278900
Pahal.1G284600,PhHAL.1G279000
Pahal.1G284700,PhHAL.1G279200
Pahal.1G284800,PhHAL.1G279300
Pahal.1G284900,PhHAL.1G279400
Pahal.1G285200,PhHAL.1G279700
Pahal.1G285700,PhHAL.1G280100
Pahal.1G285800,PhHAL.1G280200
Pahal.1G286000,PhHAL.1G280400
Pahal.1G286100,PhHAL.1G280500
Pahal.1G286400,PhHAL.1G280800
Pahal.1G286500,PhHAL.1G280900
Pahal.1G286600,PhHAL.1G281000
Pahal.1G286700,PhHAL.1G281100
Pahal.1G286800,PhHAL.1G281200
Pahal.1G286900,NA
Pahal.1G287000,PhHAL.1G281500
Pahal.1G287100,PhHAL.1G281600
Pahal.1G287200,PhHAL.1G281700
Pahal.1G287300,PhHAL.1G281800
Pahal.1G287400,PhHAL.1G281900
Pahal.1G287600,NA
Pahal.1G287700,PhHAL.1G282000
Pahal.1G287900,NA
Pahal.1G288000,PhHAL.1G282200
Pahal.1G288100,PhHAL.1G282300
Pahal.1G288200,PhHAL.1G282400
Pahal.1G288300,PhHAL.1G282500
Pahal.1G288400,PhHAL.1G282600
Pahal.1G288500,PhHAL.1G282700
Pahal.1G288700,PhHAL.1G282800
Pahal.1G288800,PhHAL.1G282900
Pahal.1G288900,PhHAL.1G283000
Pahal.1G289000,NA
Pahal.1G289100,PhHAL.1G283200
Pahal.1G289200,PhHAL.1G283300
Pahal.1G289300,PhHAL.1G283400
Pahal.1G289400,PhHAL.1G283600
Pahal.1G289500,PhHAL.1G283700
Pahal.1G289600,NA
Pahal.1G289800,PhHAL.1G283800
Pahal.1G290500,PhHAL.1G284300
Pahal.1G290700,PhHAL.1G284500
Pahal.1G290800,PhHAL.1G284600
Pahal.1G290900,PhHAL.1G284700
Pahal.1G291000,NA
Pahal.1G291100,PhHAL.1G284800
Pahal.1G291200,PhHAL.1G284900
Pahal.1G291300,PhHAL.1G285000
Pahal.1G291400,PhHAL.1G285100
Pahal.1G291500,PhHAL.1G285200
Pahal.1G291600,PhHAL.1G285300
Pahal.1G291700,PhHAL.1G285400
Pahal.1G291800,PhHAL.1G285500
Pahal.1G291900,PhHAL.1G285600
Pahal.1G292200,PhHAL.1G285900
Pahal.1G292300,PhHAL.1G286000
Pahal.1G292400,PhHAL.1G286100
Pahal.1G292500,PhHAL.1G286200
Pahal.1G292800,PhHAL.1G286400
Pahal.1G292900,PhHAL.1G286500
Pahal.1G293000,PhHAL.1G286600
Pahal.1G293100,PhHAL.1G286700
Pahal.1G293200,PhHAL.1G286800
Pahal.1G293300,PhHAL.1G286900
Pahal.1G293400,PhHAL.1G287000
Pahal.1G293500,PhHAL.1G287100
Pahal.1G293600,PhHAL.1G287200
Pahal.1G293700,PhHAL.1G287300
Pahal.1G293800,PhHAL.1G287400
Pahal.1G293900,PhHAL.1G287500
Pahal.1G294100,PhHAL.1G287600
Pahal.1G294200,PhHAL.1G287700
Pahal.1G294400,PhHAL.1G287900
Pahal.1G294500,PhHAL.1G288000
Pahal.1G294600,PhHAL.1G288100
Pahal.1G294800,PhHAL.1G288200
Pahal.1G294900,PhHAL.1G288300
Pahal.1G295000,PhHAL.1G288400
Pahal.1G295100,PhHAL.1G288500
Pahal.1G295200,PhHAL.1G288600
Pahal.1G295300,PhHAL.1G288700
Pahal.1G295400,PhHAL.1G288800
Pahal.1G295500,PhHAL.1G288900
Pahal.1G295600,NA
Pahal.1G295800,PhHAL.1G289100
Pahal.1G295900,PhHAL.1G289500
Pahal.1G296000,PhHAL.1G289700
Pahal.1G296100,PhHAL.1G289800
Pahal.1G296300,PhHAL.1G290000
Pahal.1G296400,PhHAL.1G290100
Pahal.1G296600,PhHAL.1G290200
Pahal.1G296700,PhHAL.1G290300
Pahal.1G296800,PhHAL.1G290400
Pahal.1G296900,PhHAL.1G290500
Pahal.1G297100,PhHAL.1G290700
Pahal.1G297200,PhHAL.1G290800
Pahal.1G297400,PhHAL.1G291000
Pahal.1G297500,PhHAL.1G291300
Pahal.1G297600,PhHAL.1G291400
Pahal.1G297800,PhHAL.1G291500
Pahal.1G297900,PhHAL.1G291600
Pahal.1G298200,PhHAL.1G291900
Pahal.1G298300,PhHAL.5G075400
Pahal.1G298400,PhHAL.1G292100
Pahal.1G298500,PhHAL.1G292200
Pahal.1G298600,PhHAL.1G292300
Pahal.1G298700,PhHAL.1G292400
Pahal.1G298800,PhHAL.1G292500
Pahal.1G298900,PhHAL.1G292600
Pahal.1G299800,PhHAL.1G293100
Pahal.1G299900,PhHAL.1G293200
Pahal.1G300000,NA
Pahal.1G300200,PhHAL.1G293400
Pahal.1G300300,PhHAL.1G293500
Pahal.1G300400,PhHAL.1G293600
Pahal.1G300600,PhHAL.1G293700
Pahal.1G300700,PhHAL.1G293800
Pahal.1G300800,PhHAL.1G293900
Pahal.1G300900,NA
Pahal.1G301000,PhHAL.1G294000
Pahal.1G301100,PhHAL.1G294100
Pahal.1G301300,NA
Pahal.1G301500,PhHAL.1G295100
Pahal.1G301600,NA
Pahal.1G301700,NA
Pahal.1G301900,PhHAL.1G294200
Pahal.1G302100,PhHAL.1G295300
Pahal.1G302200,PhHAL.1G295500
Pahal.1G302300,PhHAL.1G295600
Pahal.1G302400,PhHAL.1G295700
Pahal.1G302500,PhHAL.1G295800
Pahal.1G302600,PhHAL.1G295900
